average_type,n_organs,auroc,accuracy,f1_weighted,model,setting,fewshot_frac,seed
weighted_by_test_n,1,0.6755505717520706,0.5213675213675214,0.534621578099839,CLIP Full (std),fewshot_adaptation,0.05,44
macro,1,0.6083024686469135,0.5641025641025641,0.528020276278116,CLIP Full (std),fewshot_adaptation,0.05,45
weighted_by_test_n,1,0.6083024686469136,0.5641025641025641,0.528020276278116,CLIP Full (std),fewshot_adaptation,0.05,45
macro,1,0.6208425044252255,0.49572649572649574,0.5116836104745864,CLIP Full (std),fewshot_adaptation,0.05,46
weighted_by_test_n,1,0.6208425044252255,0.49572649572649574,0.5116836104745864,CLIP Full (std),fewshot_adaptation,0.05,46
macro,1,0.6859329114886487,0.5384615384615384,0.551462506610315,CLIP Full (std),fewshot_adaptation,0.1,42
weighted_by_test_n,1,0.6859329114886487,0.5384615384615384,0.551462506610315,CLIP Full (std),fewshot_adaptation,0.1,42
macro,1,0.537171965425216,0.39316239316239315,0.42070275403608737,CLIP Full (std),fewshot_adaptation,0.1,43
weighted_by_test_n,1,0.537171965425216,0.39316239316239315,0.42070275403608737,CLIP Full (std),fewshot_adaptation,0.1,43
macro,1,0.6541276174229743,0.5470085470085471,0.5607203254262076,CLIP Full (std),fewshot_adaptation,0.1,44
weighted_by_test_n,1,0.6541276174229743,0.5470085470085471,0.5607203254262076,CLIP Full (std),fewshot_adaptation,0.1,44
macro,1,0.6830894268366204,0.6239316239316239,0.6240288998468724,CLIP Full (std),fewshot_adaptation,0.1,45
weighted_by_test_n,1,0.6830894268366204,0.6239316239316239,0.6240288998468724,CLIP Full (std),fewshot_adaptation,0.1,45
macro,1,0.6565641922728692,0.5213675213675214,0.5296514686758589,CLIP Full (std),fewshot_adaptation,0.1,46
weighted_by_test_n,1,0.6565641922728693,0.5213675213675214,0.5296514686758589,CLIP Full (std),fewshot_adaptation,0.1,46
macro,1,0.7015508939225238,0.5897435897435898,0.5924530495959068,CLIP MLP Only (LLM),fewshot_adaptation,0.01,42
weighted_by_test_n,1,0.7015508939225238,0.5897435897435898,0.5924530495959068,CLIP MLP Only (LLM),fewshot_adaptation,0.01,42
macro,1,0.7215238844565445,0.6068376068376068,0.6147883012627874,CLIP MLP Only (LLM),fewshot_adaptation,0.01,43
weighted_by_test_n,1,0.7215238844565445,0.6068376068376068,0.6147883012627874,CLIP MLP Only (LLM),fewshot_adaptation,0.01,43
macro,1,0.7324670623463181,0.6068376068376068,0.6240473474516027,CLIP MLP Only (LLM),fewshot_adaptation,0.01,44
weighted_by_test_n,1,0.7324670623463181,0.6068376068376068,0.6240473474516027,CLIP MLP Only (LLM),fewshot_adaptation,0.01,44
macro,1,0.6314124725385364,0.48717948717948717,0.4877501990656728,CLIP MLP Only (LLM),fewshot_adaptation,0.01,45
weighted_by_test_n,1,0.6314124725385364,0.48717948717948717,0.4877501990656728,CLIP MLP Only (LLM),fewshot_adaptation,0.01,45
macro,1,0.6396834310506558,0.48717948717948717,0.5117967332123412,CLIP MLP Only (LLM),fewshot_adaptation,0.01,46
weighted_by_test_n,1,0.6396834310506558,0.48717948717948717,0.5117967332123412,CLIP MLP Only (LLM),fewshot_adaptation,0.01,46
macro,1,0.7381923483455841,0.5726495726495726,0.5732752973079142,CLIP MLP Only (LLM),fewshot_adaptation,0.05,42
weighted_by_test_n,1,0.7381923483455841,0.5726495726495726,0.5732752973079142,CLIP MLP Only (LLM),fewshot_adaptation,0.05,42
macro,1,0.7054827882687819,0.5811965811965812,0.5797067222958404,CLIP MLP Only (LLM),fewshot_adaptation,0.05,43
weighted_by_test_n,1,0.7054827882687819,0.5811965811965812,0.5797067222958404,CLIP MLP Only (LLM),fewshot_adaptation,0.05,43
macro,1,0.7796091248587179,0.6495726495726496,0.6553338260655334,CLIP MLP Only (LLM),fewshot_adaptation,0.05,44
weighted_by_test_n,1,0.7796091248587179,0.6495726495726496,0.6553338260655334,CLIP MLP Only (LLM),fewshot_adaptation,0.05,44
macro,1,0.5777054799776293,0.41025641025641024,0.4082646134385652,CLIP MLP Only (LLM),fewshot_adaptation,0.05,45
weighted_by_test_n,1,0.5777054799776293,0.41025641025641024,0.4082646134385652,CLIP MLP Only (LLM),fewshot_adaptation,0.05,45
macro,1,0.7320947453603268,0.6324786324786325,0.6372911199445703,CLIP MLP Only (LLM),fewshot_adaptation,0.05,46
weighted_by_test_n,1,0.7320947453603268,0.6324786324786325,0.6372911199445703,CLIP MLP Only (LLM),fewshot_adaptation,0.05,46
macro,1,0.7691719122453247,0.6752136752136753,0.6757209309800684,CLIP MLP Only (LLM),fewshot_adaptation,0.1,42
weighted_by_test_n,1,0.7691719122453247,0.6752136752136753,0.6757209309800684,CLIP MLP Only (LLM),fewshot_adaptation,0.1,42
macro,1,0.6961123823016754,0.5726495726495726,0.5816140790348601,CLIP MLP Only (LLM),fewshot_adaptation,0.1,43
weighted_by_test_n,1,0.6961123823016754,0.5726495726495726,0.5816140790348601,CLIP MLP Only (LLM),fewshot_adaptation,0.1,43
macro,1,0.8131909140371384,0.7094017094017094,0.7040671455387175,CLIP MLP Only (LLM),fewshot_adaptation,0.1,44
weighted_by_test_n,1,0.8131909140371384,0.7094017094017094,0.7040671455387175,CLIP MLP Only (LLM),fewshot_adaptation,0.1,44
macro,1,0.7078607746343358,0.5299145299145299,0.5332419720013292,CLIP MLP Only (LLM),fewshot_adaptation,0.1,45
weighted_by_test_n,1,0.7078607746343358,0.5299145299145299,0.5332419720013292,CLIP MLP Only (LLM),fewshot_adaptation,0.1,45
macro,1,0.7048236497259456,0.5897435897435898,0.5965248157858697,CLIP MLP Only (LLM),fewshot_adaptation,0.1,46
weighted_by_test_n,1,0.7048236497259456,0.5897435897435898,0.5965248157858697,CLIP MLP Only (LLM),fewshot_adaptation,0.1,46
macro,1,0.6527544339147862,0.48717948717948717,0.4794933252644696,CLIP MLP Only (std),fewshot_adaptation,0.01,42
weighted_by_test_n,1,0.6527544339147862,0.48717948717948717,0.4794933252644696,CLIP MLP Only (std),fewshot_adaptation,0.01,42
macro,1,0.6896890202391456,0.5470085470085471,0.5375953118236607,CLIP MLP Only (std),fewshot_adaptation,0.01,43
weighted_by_test_n,1,0.6896890202391456,0.5470085470085471,0.5375953118236607,CLIP MLP Only (std),fewshot_adaptation,0.01,43
macro,1,0.63865181001439,0.5213675213675214,0.5359444477091536,CLIP MLP Only (std),fewshot_adaptation,0.01,44
weighted_by_test_n,1,0.6386518100143901,0.5213675213675214,0.5359444477091536,CLIP MLP Only (std),fewshot_adaptation,0.01,44
macro,1,0.5030020988319159,0.3418803418803419,0.34786870340061826,CLIP MLP Only (std),fewshot_adaptation,0.01,45
weighted_by_test_n,1,0.5030020988319159,0.3418803418803419,0.34786870340061826,CLIP MLP Only (std),fewshot_adaptation,0.01,45
macro,1,0.6599930199056862,0.5299145299145299,0.5456765081511532,CLIP MLP Only (std),fewshot_adaptation,0.01,46
weighted_by_test_n,1,0.6599930199056863,0.5299145299145299,0.5456765081511532,CLIP MLP Only (std),fewshot_adaptation,0.01,46
macro,1,0.7397172217569404,0.5982905982905983,0.5966541771999518,CLIP MLP Only (std),fewshot_adaptation,0.05,42
weighted_by_test_n,1,0.7397172217569404,0.5982905982905983,0.5966541771999518,CLIP MLP Only (std),fewshot_adaptation,0.05,42
macro,1,0.7699546075669366,0.5982905982905983,0.6048276111835433,CLIP MLP Only (std),fewshot_adaptation,0.05,43
weighted_by_test_n,1,0.7699546075669366,0.5982905982905983,0.6048276111835433,CLIP MLP Only (std),fewshot_adaptation,0.05,43
macro,1,0.7518520458501587,0.6239316239316239,0.632212369684583,CLIP MLP Only (std),fewshot_adaptation,0.05,44
weighted_by_test_n,1,0.7518520458501587,0.6239316239316239,0.632212369684583,CLIP MLP Only (std),fewshot_adaptation,0.05,44
macro,1,0.6129773163102599,0.4188034188034188,0.42358297607502277,CLIP MLP Only (std),fewshot_adaptation,0.05,45
weighted_by_test_n,1,0.6129773163102599,0.4188034188034188,0.42358297607502277,CLIP MLP Only (std),fewshot_adaptation,0.05,45
macro,1,0.7110037652536301,0.6153846153846154,0.6188714714532609,CLIP MLP Only (std),fewshot_adaptation,0.05,46
weighted_by_test_n,1,0.7110037652536301,0.6153846153846154,0.6188714714532609,CLIP MLP Only (std),fewshot_adaptation,0.05,46
macro,1,0.7141964460156576,0.6239316239316239,0.6262075856705314,CLIP MLP Only (std),fewshot_adaptation,0.1,42
weighted_by_test_n,1,0.7141964460156576,0.6239316239316239,0.6262075856705314,CLIP MLP Only (std),fewshot_adaptation,0.1,42
macro,1,0.7779221143562531,0.6068376068376068,0.6139313335808956,CLIP MLP Only (std),fewshot_adaptation,0.1,43
weighted_by_test_n,1,0.7779221143562531,0.6068376068376068,0.6139313335808956,CLIP MLP Only (std),fewshot_adaptation,0.1,43
macro,1,0.7925951673399604,0.6666666666666666,0.6590309200603318,CLIP MLP Only (std),fewshot_adaptation,0.1,44
weighted_by_test_n,1,0.7925951673399604,0.6666666666666666,0.6590309200603318,CLIP MLP Only (std),fewshot_adaptation,0.1,44
macro,1,0.6771954084165172,0.5042735042735043,0.5196858396858397,CLIP MLP Only (std),fewshot_adaptation,0.1,45
weighted_by_test_n,1,0.6771954084165172,0.5042735042735043,0.5196858396858397,CLIP MLP Only (std),fewshot_adaptation,0.1,45
macro,1,0.700148053488003,0.5811965811965812,0.5952833175055398,CLIP MLP Only (std),fewshot_adaptation,0.1,46
weighted_by_test_n,1,0.700148053488003,0.5811965811965812,0.5952833175055398,CLIP MLP Only (std),fewshot_adaptation,0.1,46
macro,1,0.7530925615520977,0.5726495726495726,0.5636120401337793,OpenAI CLIP,fewshot_adaptation,0.01,42
weighted_by_test_n,1,0.7530925615520977,0.5726495726495726,0.5636120401337793,OpenAI CLIP,fewshot_adaptation,0.01,42
macro,1,0.6952281178759568,0.5470085470085471,0.5563160353858028,OpenAI CLIP,fewshot_adaptation,0.01,43
weighted_by_test_n,1,0.6952281178759568,0.5470085470085471,0.5563160353858028,OpenAI CLIP,fewshot_adaptation,0.01,43
macro,1,0.6996827690362203,0.5897435897435898,0.586948380359233,OpenAI CLIP,fewshot_adaptation,0.01,44
weighted_by_test_n,1,0.6996827690362203,0.5897435897435898,0.586948380359233,OpenAI CLIP,fewshot_adaptation,0.01,44
macro,1,0.6753356462894445,0.5384615384615384,0.5168702879246261,OpenAI CLIP,fewshot_adaptation,0.01,45
weighted_by_test_n,1,0.6753356462894445,0.5384615384615384,0.5168702879246261,OpenAI CLIP,fewshot_adaptation,0.01,45
macro,1,0.8070800605003289,0.6410256410256411,0.6364721065575766,OpenAI CLIP,fewshot_adaptation,0.01,46
weighted_by_test_n,1,0.807080060500329,0.6410256410256411,0.6364721065575766,OpenAI CLIP,fewshot_adaptation,0.01,46
macro,1,0.8055503915856207,0.6581196581196581,0.663456326870961,OpenAI CLIP,fewshot_adaptation,0.05,42
weighted_by_test_n,1,0.8055503915856207,0.6581196581196581,0.663456326870961,OpenAI CLIP,fewshot_adaptation,0.05,42
macro,1,0.7877046794914452,0.6324786324786325,0.6353689033195434,OpenAI CLIP,fewshot_adaptation,0.05,43
weighted_by_test_n,1,0.7877046794914451,0.6324786324786325,0.6353689033195434,OpenAI CLIP,fewshot_adaptation,0.05,43
macro,1,0.8249086807539339,0.6923076923076923,0.6945172882672882,OpenAI CLIP,fewshot_adaptation,0.05,44
weighted_by_test_n,1,0.8249086807539339,0.6923076923076923,0.6945172882672882,OpenAI CLIP,fewshot_adaptation,0.05,44
macro,1,0.8728873459919395,0.7264957264957265,0.7220903460383338,OpenAI CLIP,fewshot_adaptation,0.05,45
weighted_by_test_n,1,0.8728873459919395,0.7264957264957265,0.7220903460383338,OpenAI CLIP,fewshot_adaptation,0.05,45
macro,1,0.8251139314987826,0.7094017094017094,0.7093530251424988,OpenAI CLIP,fewshot_adaptation,0.05,46
weighted_by_test_n,1,0.8251139314987826,0.7094017094017094,0.7093530251424988,OpenAI CLIP,fewshot_adaptation,0.05,46
macro,1,0.8302738322175413,0.7008547008547008,0.7025453179299334,OpenAI CLIP,fewshot_adaptation,0.1,42
weighted_by_test_n,1,0.8302738322175413,0.7008547008547008,0.7025453179299334,OpenAI CLIP,fewshot_adaptation,0.1,42
macro,1,0.9089935902576448,0.7692307692307693,0.7746585137889485,OpenAI CLIP,fewshot_adaptation,0.1,43
weighted_by_test_n,1,0.9089935902576448,0.7692307692307693,0.7746585137889485,OpenAI CLIP,fewshot_adaptation,0.1,43
macro,1,0.8663468310860601,0.7094017094017094,0.7137769514510883,OpenAI CLIP,fewshot_adaptation,0.1,44
weighted_by_test_n,1,0.8663468310860601,0.7094017094017094,0.7137769514510883,OpenAI CLIP,fewshot_adaptation,0.1,44
macro,1,0.8812002704812779,0.717948717948718,0.718500907851122,OpenAI CLIP,fewshot_adaptation,0.1,45
weighted_by_test_n,1,0.8812002704812779,0.717948717948718,0.718500907851122,OpenAI CLIP,fewshot_adaptation,0.1,45
macro,1,0.7971718593656597,0.6666666666666666,0.6745788933288933,OpenAI CLIP,fewshot_adaptation,0.1,46
weighted_by_test_n,1,0.7971718593656597,0.6666666666666666,0.6745788933288933,OpenAI CLIP,fewshot_adaptation,0.1,46
